Id,SalePrice
2735,130768.69650622417
2736,136896.23957735815
2737,112626.3543556649
2738,146333.4336371061
2739,159174.2915125669
2740,138945.752458098
2741,144568.88065495822
2742,152892.1954416601
2743,140101.60941067577
2744,148622.85784149767
2745,146417.28389440218
2746,121979.10717818186
2747,138416.45016622
2748,123303.86497179668
2749,122020.65521461159
2750,132738.77763409092
2751,116940.07181721102
2752,193981.14712149446
2753,145044.62362608433
2754,225238.4688450815
2755,133357.64384105118
2756,86298.21584398451
2757,71209.84356010758
2758,75752.7401753635
2759,150443.11369293253
2760,120424.31074420661
2761,140374.30415883113
2762,138483.5425454909
2763,179864.6709359762
2764,140584.179690851
2765,282871.76420665317
2766,133801.20378483954
2767,90604.48402735493
2768,138315.18276486153
2769,129283.90452563114
2770,142074.478698413
2771,114540.79611464351
2772,118785.43851614291
2773,143038.50700659776
2774,126080.09585732379
2775,110537.69588674295
2776,131025.10133034734
2777,143252.95391742527
2778,114861.07710279129
2779,118635.3160558349
2780,103537.10126391708
2781,100156.12707764246
2782,94874.93939428171
2783,87774.91596304913
2784,131580.24279302778
2785,140789.14074282657
2786,61317.03517897788
2787,122496.94934468137
2788,76330.82321444183
2789,147993.76217076738
2790,111127.09631674114
2791,113042.70327881027
2792,63342.34606679685
2793,162818.2706603114
2794,103179.56491826609
2795,124408.88062125463
2796,92677.19771879303
2797,174630.69712477602
2798,94203.90145338108
2799,102483.54738848918
2800,74349.01299077868
2801,94713.39056282221
2802,129211.69947081663
2803,173095.34890898629
2804,126264.10124736332
2805,102377.9738823671
2806,81770.78344011077
2807,155491.50031588593
2808,137549.54266902123
2809,138473.9236291706
2810,129290.15979902922
2811,153888.59273141596
2812,146330.7999122308
2813,180406.71931919013
2814,170411.09109717194
2815,98835.60478764311
2816,225905.38748008854
2817,150194.74336327097
2818,128432.59068499754
2819,188717.36754421357
2820,133281.53249035726
2821,112171.20205728158
2822,177119.9253573556
2823,284969.07646006346
2824,179282.51831244555
2825,122531.47081517984
2826,137394.3260196807
2827,137283.78251686774
2828,223966.46719460966
2829,218748.10225636925
2830,225984.92589630798
2831,185451.13979936356
2832,228536.13756990322
2833,289999.6676987561
2834,220174.72494732772
2835,230767.9302792147
2836,194532.49624144897
2837,179727.70325857002
2838,145793.19322410517
2839,176969.3242664251
2840,196059.99524333898
2841,193812.10534501608
2842,223155.45820397133
2843,139919.7183016575
2844,152596.04474985928
2845,123031.21048890677
2846,198869.084938688
2847,196224.73881366893
2848,202579.00257495028
2849,205321.70997298908
2850,262944.88955085806
2851,218248.43666123884
2852,221727.4905070128
2853,234190.1288542843
2854,143659.7762054241
2855,199690.58681344337
2856,203677.04131056878
2857,193193.1185317266
2858,197011.69220963606
2859,118703.78805913383
2860,130904.7001856174
2861,135022.05396576773
2862,197092.01772860542
2863,127486.68152820868
2864,246945.93581887876
2865,140108.77326893684
2866,157977.06731827775
2867,102708.38066679613
2868,99871.71795485319
2869,119043.69050522894
2870,131556.62702202974
2871,98324.08261287201
2872,52243.50857820788
2873,107033.69638644595
2874,127085.77664978422
2875,133924.27340162086
2876,161177.9773813543
2877,134221.0840598427
2878,186755.6556958945
2879,139995.13590115652
2880,112277.74091261016
2881,155292.54857706444
2882,169404.45042537685
2883,196152.47662215438
2884,185002.67950502114
2885,189217.5298693136
2886,233869.5219314715
2887,98343.61772629285
2888,129734.04752429093
2889,58683.49883351447
2890,63538.960113648216
2891,134215.0997343625
2892,56172.734816217795
2893,107903.27704914837
2894,60668.70644383754
2895,336611.81315326475
2896,302837.4703964256
2897,194711.14629076776
2898,160138.29093558897
2899,216970.42261414047
2900,151914.11890159507
2901,203949.7189879779
2902,183834.85402987493
2903,311595.65777512395
2904,334054.481890056
2905,79496.65781571403
2906,212848.79185476614
2907,111387.89085503704
2908,129617.76897648137
2909,147724.35965689228
2910,77238.11449067226
2911,87630.25120034753
2912,146984.58133882866
2913,82731.58728005995
2914,83475.81823994292
2915,93706.82270263469
2916,82432.98702821965
2917,157813.61713882774
2918,116898.42640924487
2919,210987.2524920477
